entry_id,cluster_id,num_clones,clone_ids
BigCodeBench/1046,5,1,"zero-shot deepseek-r1:14b-ast 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1046,9,1,"zero-shot deepseek-r1:14b-ast 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1046,14,1,"cot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1046,1,1,"cot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1046,15,1,"cot deepseek-r1:14b-code 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1046,3,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1046,4,1,"cot deepseek-r1:14b-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1046,12,1,"cot deepseek-r1:14b-ast 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1046,6,7,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1046,7,1,"cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1046,16,1,"cot gpt-oss:20b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/959,0,9,"zero-shot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_4'];zero-shot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_7'];cot gemma3:latest-code 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-code 1 ['refac_2', 'refac_6', 'refac_7'];cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-code 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-code 1 ['refac_2', 'refac_4', 'refac_6'];cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_7'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/959,1,1,"zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/322,2,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/322,0,1,"zero-shot llama3.1:latest-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/322,1,1,"cot llama3.1:latest-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1021,0,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/1021,1,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1021,4,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1021,2,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1021,5,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/1021,3,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/134,7,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/134,5,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/134,3,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/134,4,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/134,8,1,"cot deepseek-r1:14b-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/134,6,1,"cot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/134,1,4,"zero-shot gemma3:latest-test 1 ['refac_1', 'refac_4', 'refac_5'];zero-shot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_4'];zero-shot gemma3:latest-test 1 ['refac_3', 'refac_5', 'refac_7'];zero-shot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/134,2,1,"zero-shot gemma3:latest-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/134,0,4,"cot gemma3:latest-ast 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-ast 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-ast 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-ast 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/398,9,3,"zero-shot deepseek-r1:14b-test 1 ['refac_3', 'refac_5', 'refac_7'];zero-shot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_7'];cot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/398,6,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/398,3,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/398,2,2,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6'];cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/398,16,1,"cot deepseek-r1:14b-code 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/398,4,1,"cot deepseek-r1:14b-test 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/398,5,1,"cot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/398,14,1,"cot deepseek-r1:14b-ast 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/398,15,1,"cot deepseek-r1:14b-ast 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/398,10,6,"zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4'];zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7'];cot gemma3:latest-code 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-code 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/398,7,2,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7'];cot gemma3:latest-code 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/398,8,1,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/398,0,1,"zero-shot gemma3:latest-ast 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/398,1,1,"zero-shot gemma3:latest-ast 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/398,17,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/398,11,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/398,13,1,"cot gpt-oss:20b-code 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/398,12,1,"zero-shot deepseek-r1:14b-test 2 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/889,0,1,"zero-shot gemma3:latest-ast 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/889,1,1,"zero-shot gemma3:latest-ast 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/889,2,1,"zero-shot gemma3:latest-ast 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/889,3,1,"cot gemma3:latest-ast 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/498,0,3,"cot llama3.1:latest-test 1 ['refac_1', 'refac_4', 'refac_5'];cot llama3.1:latest-test 1 ['refac_3', 'refac_5', 'refac_7'];cot llama3.1:latest-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/498,1,1,"cot llama3.1:latest-test 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/652,0,3,"cot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/652,1,1,"cot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/246,0,3,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4'];cot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5'];cot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/510,0,9,"zero-shot gemma3:latest-test 1 ['refac_1', 'refac_4', 'refac_5'];zero-shot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_4'];zero-shot gemma3:latest-test 1 ['refac_2', 'refac_5', 'refac_6'];zero-shot gemma3:latest-test 1 ['refac_3', 'refac_5', 'refac_7'];zero-shot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_7'];cot gemma3:latest-test 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-test 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/510,1,1,"cot gemma3:latest-test 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/510,2,1,"cot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/836,0,1,"zero-shot gemma3:latest-code 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/836,5,2,"zero-shot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_4'];zero-shot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/836,6,2,"zero-shot gemma3:latest-test 1 ['refac_2', 'refac_5', 'refac_6'];zero-shot gemma3:latest-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/836,7,1,"zero-shot gemma3:latest-test 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/836,20,1,"zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/836,12,1,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/836,9,1,"zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/836,21,1,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/836,14,1,"zero-shot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/836,11,1,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/836,10,1,"zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/836,22,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/836,1,1,"cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/836,18,1,"cot gemma3:latest-code 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/836,13,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/836,2,1,"cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/836,3,1,"cot gemma3:latest-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/836,8,1,"cot gemma3:latest-test 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/836,4,1,"cot gemma3:latest-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/836,19,1,"cot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/836,16,1,"cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/836,17,1,"cot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/836,15,2,"cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/613,5,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/613,6,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/613,9,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/613,3,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/613,1,1,"cot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/613,2,1,"cot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/613,0,3,"cot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_4'];cot deepseek-r1:14b-test 1 ['refac_3', 'refac_5', 'refac_7'];cot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/613,7,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/613,4,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/613,8,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/425,1,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/425,2,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/425,3,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/425,5,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/425,4,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/425,0,3,"zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7'];zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6'];zero-shot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/689,0,1,"cot deepseek-r1:14b-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/902,2,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/902,1,8,"zero-shot gemma3:latest-test 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-test 1 ['refac_2', 'refac_6', 'refac_7'];cot gemma3:latest-test 1 ['refac_1', 'refac_3', 'refac_7'];zero-shot llama3.1:latest-test 1 ['refac_2', 'refac_6', 'refac_7'];zero-shot llama3.1:latest-test 1 ['refac_2', 'refac_5', 'refac_6'];zero-shot llama3.1:latest-test 1 ['refac_3', 'refac_5', 'refac_7'];zero-shot llama3.1:latest-test 1 ['refac_2', 'refac_4', 'refac_6'];zero-shot gpt-oss:20b-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/902,0,9,"zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];zero-shot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/150,2,1,"zero-shot gemma3:latest-ast 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/150,0,5,"cot gemma3:latest-ast 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-ast 1 ['refac_2', 'refac_6', 'refac_7'];cot gemma3:latest-ast 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-ast 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-ast 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/150,1,1,"cot gemma3:latest-ast 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/145,0,1,"zero-shot deepseek-r1:14b-test 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/145,1,1,"zero-shot llama3.1:latest-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/484,6,2,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5'];cot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/484,0,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/484,5,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/484,2,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/484,3,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/484,1,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/484,4,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/484,9,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/484,10,1,"cot deepseek-r1:14b-ast 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/484,7,2,"cot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/484,8,1,"cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/278,0,1,"cot llama3.1:latest-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/278,1,1,"cot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/837,0,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/837,12,7,"cot deepseek-r1:14b-code 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/837,1,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/837,2,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/837,18,1,"zero-shot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/837,16,1,"zero-shot gemma3:latest-code 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/837,13,1,"cot gemma3:latest-code 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/837,17,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/837,3,1,"cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/837,8,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/837,15,1,"cot gemma3:latest-code 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/837,5,1,"cot gemma3:latest-code 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/837,4,1,"cot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/837,6,1,"cot gemma3:latest-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/837,14,1,"zero-shot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/837,7,1,"zero-shot llama3.1:latest-ast 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/837,9,2,"cot llama3.1:latest-code 1 ['refac_3', 'refac_5', 'refac_7'];cot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/837,10,1,"cot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/837,11,1,"cot llama3.1:latest-ast 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/946,0,1,"zero-shot gpt-oss:20b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/946,1,1,"cot gpt-oss:20b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/780,0,1,"zero-shot deepseek-r1:14b-test 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/780,1,1,"zero-shot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,39,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1017,5,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,7,1,"zero-shot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,23,1,"zero-shot deepseek-r1:14b-test 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1017,27,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/1017,26,2,"zero-shot deepseek-r1:14b-test 1 ['refac_3', 'refac_5', 'refac_7'];cot deepseek-r1:14b-test 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1017,24,1,"zero-shot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,22,1,"zero-shot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,0,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1017,1,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,37,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_2', 'refac_5', 'refac_6']"
BigCodeBench/1017,4,1,"zero-shot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,2,2,"cot deepseek-r1:14b-code 1 ['refac_1', 'refac_4', 'refac_5'];cot deepseek-r1:14b-code 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,35,1,"cot deepseek-r1:14b-code 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1017,3,1,"cot deepseek-r1:14b-code 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1017,29,1,"cot deepseek-r1:14b-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1017,25,2,"cot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_4'];cot deepseek-r1:14b-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,21,2,"cot deepseek-r1:14b-test 1 ['refac_3', 'refac_5', 'refac_7'];cot deepseek-r1:14b-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,28,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_4', 'refac_5']"
BigCodeBench/1017,38,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1017,31,1,"cot deepseek-r1:14b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,34,6,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_5', 'refac_6'];zero-shot gemma3:latest-code 1 ['refac_1', 'refac_4', 'refac_5'];zero-shot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-complete 1 ['refac_1', 'refac_4', 'refac_5'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_7'];cot llama3.1:latest-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1017,6,1,"cot deepseek-r1:14b-complete 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1017,32,1,"cot deepseek-r1:14b-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,33,5,"zero-shot gemma3:latest-code 1 ['refac_1', 'refac_3', 'refac_7'];cot gemma3:latest-complete 1 ['refac_1', 'refac_3', 'refac_4'];cot gemma3:latest-complete 1 ['refac_2', 'refac_5', 'refac_6'];cot gemma3:latest-complete 1 ['refac_3', 'refac_5', 'refac_7'];cot gemma3:latest-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,11,2,"zero-shot llama3.1:latest-test 1 ['refac_1', 'refac_4', 'refac_5'];zero-shot llama3.1:latest-test 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,15,1,"zero-shot llama3.1:latest-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1017,12,2,"zero-shot llama3.1:latest-test 1 ['refac_1', 'refac_3', 'refac_4'];zero-shot llama3.1:latest-test 1 ['refac_3', 'refac_5', 'refac_7']"
BigCodeBench/1017,16,1,"zero-shot llama3.1:latest-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,20,1,"zero-shot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,36,1,"zero-shot llama3.1:latest-complete 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,17,1,"zero-shot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,13,1,"cot llama3.1:latest-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1017,14,1,"cot llama3.1:latest-test 1 ['refac_2', 'refac_4', 'refac_6']"
BigCodeBench/1017,19,1,"cot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,18,1,"cot llama3.1:latest-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,8,1,"zero-shot gpt-oss:20b-test 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,40,1,"zero-shot gpt-oss:20b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
BigCodeBench/1017,30,1,"zero-shot gpt-oss:20b-complete 1 ['refac_1', 'refac_3', 'refac_7']"
BigCodeBench/1017,10,1,"cot gpt-oss:20b-test 1 ['refac_2', 'refac_6', 'refac_7']"
BigCodeBench/1017,9,1,"cot gpt-oss:20b-complete 1 ['refac_1', 'refac_3', 'refac_4']"
